0,0.293333333333333,0,0.586206896551724,0.833333333333333,0,0.098815323294951,0,0.75,0.666666666666667,0,1,0,1,0.072727272727273,0,0.5,0.333333333333333,0.666666666666667,1,1
1,0.522222222222222,0.25,0.793103448275862,0.333333333333333,0,0.655668733392383,1,0.5,0.666666666666667,0,1,0.333333333333333,1,0.509090909090909,1,0.5,0,1,0,0
0,0.168888888888889,0.75,0.586206896551724,0.666666666666667,0.111111111111111,0.587577502214349,0,0,0,0.666666666666667,0,0.333333333333333,1,0.109090909090909,0,0.5,0.333333333333333,1,0,0
1,0.671111111111111,0,0.379310344827586,1,0.222222222222222,0.335418511957484,0,1,0.666666666666667,0.666666666666667,0,1,0.666666666666667,0.436363636363636,0,1,0.333333333333333,1,0,0
1,0.664444444444444,0.75,0.379310344827586,0.666666666666667,0,0.049712134632418,0,0.75,0,0,1,0,0,0.090909090909091,0,0.5,0,0.666666666666667,1,0
1,0.702222222222222,0.25,0.172413793103448,0.666666666666667,0,0.037477856510186,0.25,0.75,0.333333333333333,0,1,1,0,0.345454545454545,0,0.5,0,0.333333333333333,1,0
0,0.184444444444444,0,0.482758620689655,0.666666666666667,0.111111111111111,0.152125775022143,0,0.25,0.666666666666667,1,1,1,0.333333333333333,0.2,0,0.5,0,0.333333333333333,0,1
1,0.833333333333333,0.25,0.224137931034483,1,0.333333333333333,0.065157218777679,1,1,0,0,1,1,0,0.545454545454545,0,0.5,0.333333333333333,0.666666666666667,0,0
1,0.502222222222222,0.75,0.224137931034483,1,0.333333333333333,0.06150354295837,0,0.5,0,0,1,1,0.666666666666667,0.272727272727273,0,1,0.333333333333333,0.666666666666667,1,0
0,0.431111111111111,0.25,0.431034482758621,1,0.333333333333333,0.119574844995571,0.5,0.5,0,0,1,0.333333333333333,0.333333333333333,0.054545454545455,0,0.5,0.333333333333333,0.333333333333333,0.5,0
0,0.153333333333333,0.25,0.379310344827586,0.666666666666667,0.111111111111111,0.204661204605846,0,0.75,0.333333333333333,1,1,0.666666666666667,1,0.418181818181818,0,0.5,0,0.666666666666667,1,0
0,0.137777777777778,0,0.275862068965517,0.666666666666667,0.444444444444444,0.021589902568645,0,0,0,0.666666666666667,0,0,0,0.127272727272727,0,0.5,0,0,1,0
0,0.231111111111111,0.25,0.586206896551724,0.833333333333333,0,0.226693976970771,0,0.5,0.666666666666667,1,1,0.333333333333333,0,0.181818181818182,0.5,0.5,0.333333333333333,1,1,0
1,0.691111111111111,0.75,0.068965517241379,0.833333333333333,0,0.076561116031887,0.25,0.5,1,0,1,0.333333333333333,0,0.254545454545454,0,0.5,0.333333333333333,0.333333333333333,1,0
1,0.593333333333333,0,0.172413793103448,0.666666666666667,1,0.084864924712135,0,0.5,0,0.666666666666667,0,1,0.333333333333333,0.163636363636364,0,0.5,0,0.666666666666667,1,0
1,0.642222222222222,0.75,0.689655172413793,0.666666666666667,0.333333333333333,0.37677147918512,1,0.75,0.666666666666667,0.333333333333333,1,1,0.333333333333333,0.163636363636364,0,0,0,0.666666666666667,1,0
1,0.588888888888889,0,0.793103448275862,0.666666666666667,0.222222222222222,0.245128432240921,0,0.75,0,0,1,0.666666666666667,0.333333333333333,0.109090909090909,0,0.5,0,0.666666666666667,1,0
0,0.057777777777778,0.25,0.379310344827586,0.166666666666667,0.444444444444444,0.081764836138175,0,0.75,0,0.666666666666667,0,1,0.666666666666667,0.254545454545454,1,1,0,0.333333333333333,1,1
1,0.728888888888889,0.25,0.379310344827586,1,1,0.194751992914083,0.25,0.25,0,1,1,0.333333333333333,1,0.309090909090909,0,0.5,0,0.666666666666667,0,0
1,0.684444444444444,0.25,0.793103448275862,0.666666666666667,0.555555555555556,0.277956155890168,1,0,0.333333333333333,0,1,1,0.666666666666667,0.363636363636364,1,1,0,0,1,0
1,0.708888888888889,0.5,0.172413793103448,0.666666666666667,0.333333333333333,0.168235163861825,1,1,0.666666666666667,0,1,0.666666666666667,1,0.309090909090909,0,0.5,0,1,0.5,0
1,0.675555555555556,0.75,0.379310344827586,1,0.111111111111111,0.092338352524358,0,0.75,0.666666666666667,0,1,0.333333333333333,0.333333333333333,0.181818181818182,0,0.5,0.333333333333333,0.333333333333333,0,0
1,0.693333333333333,0,0.275862068965517,1,1,0.273582816651904,0,1,0.666666666666667,0,1,1,0.666666666666667,0.290909090909091,0,1,0.666666666666667,1,1,0
1,0.637777777777778,0.75,0.172413793103448,0.666666666666667,1,0.08436669619132,0,1,0,0,1,1,1,0.345454545454545,0,0.5,0,1,0.5,0
0,0.273333333333333,0.75,0.137931034482759,0.666666666666667,1,0.052535429583702,1,0.5,0,0,1,1,0.333333333333333,0.127272727272727,0,0.5,0,0.333333333333333,0,0
1,0.551111111111111,0.25,0.793103448275862,0.833333333333333,0.555555555555556,0.399800708591674,0.25,0,0.666666666666667,0,1,1,0.666666666666667,0.2,0,0.5,0,1,0,0
0,0.16,0.25,0.379310344827586,0.833333333333333,0.111111111111111,0.094331266607617,0,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.254545454545454,0,0.5,0,1,0.5,0
1,0.871111111111111,0.75,0.53448275862069,1,0.222222222222222,0.381587688219663,0,0.75,0.333333333333333,0,1,0.333333333333333,1,0.272727272727273,0,0.5,0.333333333333333,1,0,0
1,0.802222222222222,0.25,0.172413793103448,0.666666666666667,0.333333333333333,0.066817980513729,0,0.5,1,0.666666666666667,0,0,1,0.036363636363636,0,0.5,0,0.666666666666667,0,0
1,0.613333333333333,0.25,0.172413793103448,0.666666666666667,0.333333333333333,0.044010186005314,0,1,0.333333333333333,0.333333333333333,1,0.666666666666667,0,0.363636363636364,1,0.5,0.333333333333333,0.333333333333333,0.5,0
0,0.124444444444444,0.75,0.586206896551724,1,1,0.414913640389725,0,0.5,0,0.666666666666667,0,0.333333333333333,0,0.090909090909091,0.5,0.5,0.333333333333333,0.666666666666667,0.5,1
1,0.637777777777778,0,0.172413793103448,0.666666666666667,0.111111111111111,0.051428255093003,0,0.5,0,0,1,0,0.333333333333333,0.018181818181818,0,0.5,0,0.333333333333333,0.5,0
1,0.671111111111111,0,0.068965517241379,1,0.333333333333333,0.044785208148804,1,1,0,0,1,1,0,0.854545454545455,0,0.5,0.333333333333333,0.666666666666667,0,0
0,0.157777777777778,0.25,0.482758620689655,1,1,0.215290079716563,0,0,0,0.333333333333333,1,0.333333333333333,1,0.145454545454545,0,0.5,0.333333333333333,1,0,1
1,0.531111111111111,0.75,0.379310344827586,0.666666666666667,1,0.389337909654562,0,0.5,1,0,1,1,0.333333333333333,0.418181818181818,0,0.5,0,0.333333333333333,0,0
0,0.253333333333333,0,0.241379310344828,1,1,0.125387511071745,0,1,0.666666666666667,0,1,1,0.333333333333333,0.418181818181818,0,0,0,0.666666666666667,1,1
0,0.137777777777778,0,0.172413793103448,0.666666666666667,0.666666666666667,0.02109167404783,0.25,0,0,0.666666666666667,0,0.666666666666667,0.333333333333333,0.036363636363636,0,0.5,0,0.666666666666667,0.5,0
1,0.7,0.75,0.120689655172414,1,1,0.098206377325066,0,0.5,0,0,1,1,1,0.509090909090909,0,0.5,0.666666666666667,0.666666666666667,0.5,0
0,0.402222222222222,0.75,0.431034482758621,0.666666666666667,1,0.122342781222321,0,0.5,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0.018181818181818,0,0,0,0.666666666666667,0.5,0
1,0.726666666666667,0.75,0.068965517241379,1,0.333333333333333,0.056576616474756,0,0.5,1,0.666666666666667,0,0,1,0.145454545454545,0,0.5,0.333333333333333,0.666666666666667,1,0
0,0.271111111111111,0,0.689655172413793,0.666666666666667,0.333333333333333,0.199568201948627,0,0.25,0,0,1,0.666666666666667,1,0.254545454545454,0,0.5,0,0.666666666666667,0.5,0
1,0.566666666666667,0.5,0.172413793103448,0.666666666666667,0.333333333333333,0.084200620017715,0,0.5,0.666666666666667,0.666666666666667,0,0.333333333333333,1,0.436363636363636,0,0,0,0.333333333333333,1,0
1,0.78,0.25,0.120689655172414,0.666666666666667,0.333333333333333,0.097320637732507,0,0.5,0.666666666666667,0,1,0.333333333333333,0,0.309090909090909,0,0.5,0,0.333333333333333,0,0
1,0.693333333333333,0.75,0.224137931034483,0.833333333333333,0.333333333333333,0.061891054030115,0,0.5,0,0.333333333333333,1,0.666666666666667,0,0.236363636363636,1,0.5,0.333333333333333,0.666666666666667,0.5,0
1,0.557777777777778,0.75,0.379310344827586,0.666666666666667,0.222222222222222,0.127878653675819,0,1,0,0,1,1,1,0.272727272727273,0,0.5,0,1,0.5,0
1,0.62,0.25,0.172413793103448,0.666666666666667,0,0.026627546501329,0.25,0.75,0.666666666666667,0.666666666666667,0,1,0,0.054545454545455,0,0,0,0.333333333333333,1,0
1,0.731111111111111,0.75,0.224137931034483,0.666666666666667,1,0.274800708591674,0.5,1,1,0.666666666666667,0,1,0.666666666666667,0.272727272727273,0,1,0,0.666666666666667,0,0
1,0.72,0,0.431034482758621,0.666666666666667,0.333333333333333,0.169176262178919,0,0.5,0.333333333333333,0,1,0.333333333333333,1,0.127272727272727,0,0.5,0,1,0.5,0
1,0.642222222222222,0.25,0.137931034482759,0.666666666666667,0.111111111111111,0.06427147918512,0,0.5,0,1,1,0.333333333333333,1,0.2,0,0.5,0,0.333333333333333,0.5,0
0,0.215555555555556,0,0.275862068965517,0.666666666666667,1,0.047387068201949,0,0.25,0,0.666666666666667,0,0.666666666666667,1,0.054545454545455,0,0,0,0.666666666666667,1,0
1,0.617777777777778,0.5,0.379310344827586,1,0.333333333333333,0.154340124003543,1,0.5,0.333333333333333,0,1,0.333333333333333,1,0.2,0,0.5,0.333333333333333,0.666666666666667,1,0
0,0.344444444444444,0.25,0.379310344827586,0.666666666666667,0.222222222222222,0.207761293179805,0.5,0.25,0.333333333333333,0.666666666666667,0,1,1,0.145454545454545,0,0,0,0.666666666666667,0,0
1,0.586666666666667,0.75,0.379310344827586,0.666666666666667,1,0.049213906111603,0,0.25,0,0.333333333333333,1,0.333333333333333,0,0.145454545454545,0,0.5,0,0.666666666666667,0,0
1,0.537777777777778,0.75,0.068965517241379,0.666666666666667,0.111111111111111,0.144929140832595,0.5,0.5,1,0,1,0.333333333333333,1,0.218181818181818,0,0.5,0,0.666666666666667,0.5,0
0,0.271111111111111,0.75,0.172413793103448,1,0,0.106953055801594,0,0,0,0,1,0.333333333333333,1,0.4,0.5,0.5,0.333333333333333,1,0,0
1,0.564444444444444,0.75,0.172413793103448,1,0,0.050044286979628,1,1,0,0,1,1,0.666666666666667,0.672727272727273,0,0,0,0.333333333333333,0,0
1,0.546666666666667,0.75,0.275862068965517,1,0.111111111111111,0.189326837909655,0,0.25,0.333333333333333,1,1,0.333333333333333,1,0.272727272727273,0,0.5,0.333333333333333,1,0,0
1,0.682222222222222,0.75,0.224137931034483,0.666666666666667,1,0.156443755535872,0.75,0.75,0.666666666666667,0.666666666666667,0,0.666666666666667,1,0,0,0,0,0.666666666666667,0,0
1,0.708888888888889,0.75,1,0.666666666666667,1,0.553919397697077,0,1,0.666666666666667,0,1,1,0.333333333333333,0.4,0,0.5,0,1,0.5,0
1,0.722222222222222,0.75,0.275862068965517,1,0.333333333333333,0.316098317094774,0,1,0.333333333333333,0,1,1,1,0.236363636363636,0,0.5,0.333333333333333,0.666666666666667,1,0
1,0.626666666666667,0.75,0.379310344827586,1,0.222222222222222,0.301372896368468,0.75,0.5,0,0,1,0.333333333333333,0,0.127272727272727,0,0.5,0.333333333333333,0.666666666666667,0,0
1,0.486666666666667,0,0.379310344827586,0.666666666666667,0.111111111111111,0.407495571302037,1,0.25,1,0.666666666666667,0,0.333333333333333,0.333333333333333,0.181818181818182,0,0.5,0,0.666666666666667,1,0
1,0.748888888888889,0.75,0.068965517241379,1,1,0.389330001265342,0.75,0.5,0.666666666666667,0.666666666666667,0,0.333333333333333,0,0.381818181818182,1,0.5,0.333333333333333,0.333333333333333,1,0
1,0.735555555555556,0.75,0.068965517241379,0.666666666666667,0.111111111111111,0.065489371124889,0.75,0.5,0,1,1,0.333333333333333,0,0.236363636363636,0,0.5,0,0.666666666666667,0,0
1,0.764444444444445,0.25,0.155172413793103,0.666666666666667,0.111111111111111,0.067371567759079,0.75,0.25,0,0.666666666666667,0,0,0,0,0,0.5,0,0.666666666666667,0.5,0
1,0.675555555555556,0.25,0.224137931034483,1,0.333333333333333,0.131089459698849,1,0.75,0,0,1,0.333333333333333,0,0.272727272727273,1,0.5,0.666666666666667,0.666666666666667,0,0
1,0.773333333333333,0.75,0.379310344827586,0.833333333333333,1,0.01976306465899,1,1,0,0.333333333333333,1,1,1,0.618181818181818,0,0.5,0.333333333333333,0.666666666666667,0,0
1,0.711111111111111,0,0.068965517241379,1,1,0.027679362267493,0,1,1,0.666666666666667,0,1,0.666666666666667,0.345454545454545,0,0.5,0.333333333333333,0.666666666666667,0,0
0,0.211111111111111,0.75,0.275862068965517,0.666666666666667,0.777777777777778,0.087632860938884,0,0.25,0,0.666666666666667,0,1,0,0.054545454545455,0,0.5,0,0.666666666666667,1,1
0,0.097777777777778,0,0.586206896551724,0.666666666666667,1,0.493301594331267,0,0.75,0.666666666666667,0,1,0,1,0.072727272727273,0,0.5,0,0.666666666666667,0,1
1,0.733333333333333,0.75,0.224137931034483,1,0.333333333333333,0.052922940655447,0.5,0.5,0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.490909090909091,0,0.5,0.333333333333333,0.333333333333333,0,0
1,0.755555555555556,0.75,0.379310344827586,0.666666666666667,0.222222222222222,0.173162090345438,0.25,0.75,0.333333333333333,0.666666666666667,0,1,1,0.054545454545455,0,0.5,0,0.666666666666667,0.5,0
0,0.18,0,0.327586206896552,0.666666666666667,0.333333333333333,0.081654118689105,0,0.5,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0.090909090909091,0,0.5,0.333333333333333,0.666666666666667,1,0
1,0.68,0,0.275862068965517,0.333333333333333,0,0.151904340124004,0,0.75,0.333333333333333,0,1,0,0.333333333333333,0.2,1,0.5,0,0.666666666666667,0.5,0
0,0.26,0.25,0.172413793103448,0.666666666666667,1,0.026350752878654,0.25,0.25,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0.054545454545455,1,0.5,0,0.333333333333333,0,0
1,0.795555555555556,0.75,0.379310344827586,0.666666666666667,0.111111111111111,0.285152790079717,0.25,0.5,0,0,1,0,1,0.090909090909091,0.5,0.5,0,0.666666666666667,1,0
1,0.686666666666667,0.5,0.275862068965517,0.666666666666667,1,0.088629317980514,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,1,0.054545454545455,0,0.5,0,1,1,0
1,0.56,0.25,0.137931034482759,0.666666666666667,1,0.384632418069088,0,0,0.666666666666667,0,1,1,0.666666666666667,0.909090909090909,1,1,0,1,0,0
1,0.564444444444444,0.75,0.379310344827586,1,0.333333333333333,0.114260407440213,1,1,0,0,1,1,0.333333333333333,0.6,0,0.5,0.333333333333333,0.666666666666667,1,0
0,0.193333333333333,0.25,0.586206896551724,0.833333333333333,1,0.10324402125775,0,1,0,0,1,1,0.666666666666667,0.672727272727273,1,1,0.333333333333333,0.666666666666667,0,0
1,0.684444444444444,0.75,0.068965517241379,0.666666666666667,0.333333333333333,0.068368024800709,0,0.75,0.333333333333333,0,1,0.333333333333333,0.333333333333333,0.563636363636364,0,0.5,0,0.666666666666667,0,0
0,0.164444444444444,0.25,0.793103448275862,0.333333333333333,0.555555555555556,1,0,0.5,1,0.666666666666667,0,0.333333333333333,0.333333333333333,0.218181818181818,1,0.5,0,1,0,0
0,0.068888888888889,0,0.379310344827586,0.166666666666667,0.111111111111111,0.360496014171833,0,0.25,0.666666666666667,1,1,0,0.333333333333333,0.636363636363636,1,0.5,0,0.666666666666667,0.5,1
1,0.64,0.25,0.586206896551724,0.833333333333333,1,0.391496899911426,0,0.5,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,0.618181818181818,0,0,0,0.666666666666667,0,0
1,0.697777777777778,0.75,0.482758620689655,1,0.222222222222222,0.400575730735164,1,1,1,0,1,1,1,0.781818181818182,0,0.5,0.333333333333333,0.666666666666667,0.5,0
1,0.662222222222222,0,0.482758620689655,0.666666666666667,0.222222222222222,0.193589459698849,0,0.5,0,1,1,1,0.333333333333333,0.363636363636364,0,0.5,0,1,0,0
1,0.537777777777778,0.5,0.137931034482759,1,0.333333333333333,0.054639061116032,1,0.75,0,0,1,0.333333333333333,0.333333333333333,0.127272727272727,0,0.5,0.333333333333333,0.666666666666667,0,0
1,0.842222222222222,0.25,0.482758620689655,0.666666666666667,0.333333333333333,0.14564880425155,1,1,0.666666666666667,0.666666666666667,0,1,1,0.090909090909091,0,0.5,0,0.666666666666667,1,0
1,0.733333333333333,0.25,0.586206896551724,0.666666666666667,0.444444444444444,0.18550708591674,1,0.5,0.666666666666667,0.333333333333333,1,0.333333333333333,1,0.127272727272727,0,0.5,0,0.666666666666667,0,0
1,0.671111111111111,0.25,0.068965517241379,0.833333333333333,0,0.060285651018601,0.25,1,1,1,1,0.333333333333333,1,0.2,1,0.5,0.333333333333333,0.666666666666667,0,0
1,0.457777777777778,0.25,0.793103448275862,0.166666666666667,1,0.653731178033658,1,0,0,0,1,1,0.666666666666667,0.290909090909091,0,1,0,1,0.5,0
0,0.057777777777778,0,0.172413793103448,0.666666666666667,0.444444444444444,0.024081045172719,0,0.25,0,0.666666666666667,0,1,0.333333333333333,0.6,0,0.5,0,0.666666666666667,0,1
1,0.626666666666667,0.75,0.224137931034483,0.666666666666667,0.222222222222222,0.052037201062888,1,1,0,0,1,1,0.666666666666667,0.454545454545455,1,1,0,0.666666666666667,0,0
1,0.835555555555556,0.75,0.586206896551724,0.833333333333333,0.222222222222222,0.475365367581931,1,0.75,0.333333333333333,0,1,0.333333333333333,1,0.2,0.5,0.5,0,1,1,0
1,0.475555555555556,0.75,0.379310344827586,1,0.333333333333333,0.128653675819309,0,0.5,0,0,1,0.333333333333333,0,0.272727272727273,0,0.5,0.333333333333333,0.333333333333333,0,0
1,0.682222222222222,0,0.327586206896552,1,1,0.011680690876882,0,1,0,0,1,1,0,0.818181818181818,0,0.5,0.333333333333333,0.666666666666667,1,0
1,0.824444444444444,0.5,0.137931034482759,0.666666666666667,0.666666666666667,0.047885296722764,0,0.5,0.666666666666667,0,1,0.333333333333333,1,0.309090909090909,0,0.5,0,0.666666666666667,0,0
1,0.626666666666667,0.25,0.431034482758621,0.833333333333333,0.222222222222222,0.310285651018601,0,1,1,0,1,0.333333333333333,1,0.181818181818182,0,0.5,0.333333333333333,1,0.5,0
1,0.702222222222222,0.75,0.172413793103448,1,0.777777777777778,0.035208148804252,1,0.75,0,0.666666666666667,0,1,0,0.054545454545455,0,0.5,0.333333333333333,0.666666666666667,1,0
1,0.688888888888889,0.75,0.379310344827586,0.666666666666667,0.333333333333333,0.065987599645704,0,0.75,0.333333333333333,0,1,0,1,0.218181818181818,1,0.5,0,0.666666666666667,0.5,0
0,0.191111111111111,0.75,0.482758620689655,0.166666666666667,0.222222222222222,0.39443091231178,1,0,0,0.666666666666667,0,0,0,0.6,1,0.5,0,1,1,0
1,0.511111111111111,0,0.172413793103448,0.666666666666667,0.111111111111111,0.016164747564216,0,1,0,0.666666666666667,0,1,0.333333333333333,0.072727272727273,0,0,0,0.666666666666667,0.5,0
1,0.744444444444444,0,0.172413793103448,1,0.333333333333333,0.001383968113375,0,0.75,0,0.666666666666667,0,0.666666666666667,0,0.690909090909091,0,0.5,1,0.333333333333333,0,0
1,0.555555555555556,0.25,0.172413793103448,0.666666666666667,0.333333333333333,0.04052258635961,0,0.5,0,0.666666666666667,0,1,0,0.527272727272727,0,0.5,0.333333333333333,0.666666666666667,1,0
1,0.76,0.25,0.379310344827586,0.833333333333333,0,0.240921169176262,1,0.5,0,0,1,0.333333333333333,0.333333333333333,0.254545454545454,1,0.5,0.333333333333333,1,0,0
1,0.733333333333333,0.75,0.120689655172414,1,0.444444444444444,0.048937112488928,1,1,0,0.666666666666667,0,1,0.333333333333333,0.381818181818182,0,0,0.333333333333333,0.333333333333333,0,0
1,0.788888888888889,0.75,0.068965517241379,0.166666666666667,0.333333333333333,0.076948627103632,0.5,1,0.666666666666667,0,1,1,0.333333333333333,0.454545454545455,1,0.5,0,0.333333333333333,0,0
1,0.671111111111111,0.25,0.275862068965517,0.666666666666667,0,0.12522143489814,0.25,0.5,0,0,1,1,1,0.254545454545454,0,0.5,0,0.666666666666667,1,0
1,0.72,0.75,0.120689655172414,1,0.444444444444444,0.031886625332152,0.5,1,0,0,1,0.333333333333333,1,0.581818181818182,0,0.5,0.333333333333333,0.666666666666667,0,0
1,0.735555555555556,0.25,0.379310344827586,0.666666666666667,0.333333333333333,0.261514614703277,1,1,0.666666666666667,0.666666666666667,0,1,1,0.4,0,0.5,0,0.666666666666667,0.5,0
1,0.586666666666667,0.75,0.586206896551724,0.833333333333333,1,0.582096988485385,0,1,0.666666666666667,0,1,0.333333333333333,1,0.454545454545455,0,0.5,0.333333333333333,0.666666666666667,1,0
